receive_order_id,receive_order_row_no,SKU,product_name,quantity,unit_price,sub_total,cancel_flag
91885,1,"RINO-SY013-X-PMT","指輪が2個入る がま口指輪ケース",2,2640.00,5280.00,0
91886,1,"RINOBG001L-M-BLK","がま口ワンハンドルバッグ【M / 中】/ ブラック",1,15840.00,15840.00,0
91900,1,"RINOBG001L-M-BLK","ワンハンドルバッグ（M）",1,15840.00,15840.00,0
91908,1,"RINOBG001L-M-BLK","ワンハンドルバッグ（M）",1,15840.00,15840.00,0
91914,1,"RINOBG001L-S-BLK","ワンハンドルバッグ（S）",1,12210.00,12210.00,0
91915,1,"RINO-FR011-X-BLK","ショルダーストラップ ボックス付き(スマホ/ポーチ/ハンディファンなど向け）本革日本製",1,3480.00,3480.00,0
91915,2,"RINOBG008L-F-BLK","引手スペア / ブランドタグスペア（1点）",1,480.00,480.00,0
91915,3,"RINO-FR012-X-GRY","ぶら下げる小さなキーウォレット（キーリング付き）　*ストラップ別売",1,4950.00,4950.00,0
91915,4,"RINO-FR012-X-BLK","ぶら下げる小さなキーウォレット（キーリング付き）　*ストラップ別売",1,4950.00,4950.00,0
91935,1,"RINO-FR011-X-GRY","ショルダーストラップ ボックス付き(スマホ/ポーチ/ハンディファンなど向け）本革日本製",1,3480.00,3480.00,0
91935,2,"RINO-FR012-X-GRY","ぶら下げる小さなキーウォレット（キーリング付き）　*ストラップ別売",1,4950.00,4950.00,0
91942,1,"RINO-FR004-X-BLK","ティッシュポーチ",1,4800.00,4800.00,0
91955,1,"RINOBG005M-N-GRY","ポケット代わりの小さなポシェット　ムーミン",1,7920.00,7920.00,0
91964,1,"RINO-FR003-X-BLK","ミニカバンにおすすめミニ財布",1,5720.00,5720.00,0
91964,2,"RINO-FR010-X-BLK","抜け感をプラスするラフサークル型 ミニショルダーバッグ",1,16500.00,16500.00,0
91965,1,"RINO-SY013-X-ORG","指輪が2個入る がま口指輪ケース",1,2640.00,2640.00,0
91965,2,"RINO-SY013-X-RED","指輪が2個入る がま口指輪ケース",1,2640.00,2640.00,0
92032,1,"RINOBG001L-M-BLK","がま口ワンハンドルバッグ【M / 中】/ ブラック",1,15840.00,15840.00,0
92055,1,"RINOBG006L-P-BLK","雨の日のお気に入り  防水スエードを使った巾着ミニショルダーバッグ",1,8910.00,8910.00,0
92062,1,"RINO-FR003-X-BLK","ミニカバンにおすすめミニ財布",1,5720.00,5720.00,0
92063,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92064,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92065,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92067,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92070,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92072,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92074,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92076,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",2,1650.00,3300.00,0
92079,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92080,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0
92081,1,"RINO-FR003-X-BLK","ミニカバンにおすすめミニ財布",1,5720.00,5720.00,0
92083,1,"RINO-FR010-X-BLK","抜け感をプラスするラフサークル型 ミニショルダーバッグ",5,16500.00,82500.00,0
92084,1,"RINO-SY002-X-BLK","カードも紙幣も小銭も入る 仕切り付き親子がま口財布",1,5720.00,5720.00,0
92090,1,"RINOBG001L-M-BLK","ワンハンドルバッグ（M）",1,15840.00,15840.00,0
92090,2,"RINOGS001L-X-BLK","小さなまるい革の手鏡",1,1980.00,1980.00,0
92094,1,"RINOBG006L-P-BLK","雨の日のお気に入り  防水スエードを使った巾着ミニショルダーバッグ",1,8910.00,8910.00,0
92095,1,"RINOBG001L-M-BLK","ワンハンドルバッグ（M）",1,15840.00,15840.00,0
92111,1,"RINOBG001L-M-BLK","ワンハンドルバッグ（M）",1,15840.00,15840.00,0
92113,1,"RINO-FR001-X-BLK","大人の女性に向けたシンプル上品横型本革ミニショルダーバッグ",1,13970.00,13970.00,0
92143,1,"RINO-SY013-X-ORG","指輪が2個入る がま口指輪ケース",1,2640.00,2640.00,0
92146,1,"RINOBG001L-M-BLK","ワンハンドルバッグ（M）",1,15840.00,15840.00,0
92148,1,"999999","その他",1,0.00,0.00,0
92149,1,"999999","その他",1,0.00,0.00,0
92150,1,"999999","その他",1,0.00,0.00,0
92165,1,"RINOST007L-M-KNR","ミニマウスパッド  ムーミン",1,1980.00,1980.00,0
92170,1,"RINOBG001L-M-BLK","ワンハンドルバッグ（M）",1,15840.00,15840.00,0
92185,1,"RINO-FR011-X-BLK","ショルダーストラップ ボックス付き(スマホ/ポーチ/ハンディファンなど向け）本革日本製",1,3480.00,3480.00,0
92185,2,"RINOBG008L-F-BLK","引手スペア / ブランドタグスペア（1点）",1,480.00,480.00,0
92188,1,"RINO-SY002-X-BLK","カードも紙幣も小銭も入る 仕切り付き親子がま口財布",1,5720.00,5720.00,0
92200,1,"RINO-FR006-X-BLK","ショートストラップ（両側カン付きタイプ）",1,1980.00,1980.00,0
92200,2,"RINO-FR012-X-BLK","ぶら下げる小さなキーウォレット（キーリング付き）　*ストラップ別売",1,4950.00,4950.00,0
92201,1,"RINO-FR001-X-BLK","大人の女性に向けたシンプル上品横型本革ミニショルダーバッグ",1,13970.00,13970.00,0
92210,1,"RINO-FR001-X-BLK","大人の女性に向けたシンプル上品横型本革ミニショルダーバッグ",1,13970.00,13970.00,0
92218,1,"RINO-SY010-X-CAM","小銭が入ればOKな人向けミニマム機能がま口小銭入れ",1,3300.00,3300.00,0
92220,1,"RINO-FR006-X-BLK","ショートストラップ（両側カン付きタイプ）",1,1980.00,1980.00,0
92220,2,"RINO-FR012-X-BLK","ぶら下げる小さなキーウォレット（キーリング付き）　*ストラップ別売",1,4950.00,4950.00,0
92257,1,"RINO-FR001-X-BLK","大人の女性に向けたシンプル上品横型本革ミニショルダーバッグ",1,13970.00,13970.00,0
92266,1,"RINOBG006L-P-BLK","雨の日のお気に入り  防水スエードを使った巾着ミニショルダーバッグ",1,8910.00,8910.00,0
92271,1,"RINOST007L-N-KNR","ミニマウスパッド  ムーミン",1,1980.00,1980.00,0
92272,1,"RINO-FR010-X-BLK","抜け感をプラスするラフサークル型 ミニショルダーバッグ",1,16500.00,16500.00,0
92276,1,"RINOBG011L-P-BLK","リバーシブルトート（ピッグスエード/ リネン）",1,14850.00,14850.00,0
92281,1,"RINOBG011L-P-BLK","リバーシブルトート（ピッグスエード/ リネン）",1,14850.00,14850.00,0
92286,1,"RINOBG006L-P-BLK","雨の日のお気に入り  防水スエードを使った巾着ミニショルダーバッグ",1,8910.00,8910.00,0
92289,1,"RINO-SY002-X-BLK","カードも紙幣も小銭も入る 仕切り付き親子がま口財布",1,5720.00,5720.00,0
92290,1,"RINOGS003E-X-WHY","エコバッグ＋巾着＋缶バッジセット【ポップアップ】",1,1650.00,1650.00,0


===== AGGREGATION DETAILS =====
ParentCode,OriginalSKU,Quantity,OrderId,RowNo,CancelFlag,TotalAmount
RINODO003,"RINODO003BLK",1,91017,1,0,23100
RINODO003,"RINODO003BLK",1,91018,1,0,23100
RINODO003,"RINODO003BLK",1,91019,1,0,23100
RINODO003,"RINODO003BLK",1,91020,1,0,23100
RINODO003,"RINODO003BLK",1,91021,1,0,23100
RINODO003,"RINODO003BLK",1,91022,1,0,23100
RINODO003,"RINODO003BLK",1,91023,1,0,23100
RINODO003,"RINODO003BLK",1,91025,1,0,23100
RINODO003,"RINODO003BLK",1,91026,1,0,23100
RINODO003,"RINODO003BLK",1,91027,1,0,23100
RINODO003,"RINODO003BLK",1,91028,1,0,23100
RINODO003,"RINODO003BLK",1,91029,1,0,23100
RINODO003,"RINODO003BLK",1,91030,1,0,23100
RINODO003,"RINODO003BLK",1,91031,1,0,23100
RINODO003,"RINODO003BLK",1,91032,1,0,23100
RINODO003,"RINODO003BLK",1,91033,1,0,23100
RINODO003,"RINODO003BLK",1,91034,1,0,23100
RINODO003,"RINODO003BLK",1,91035,1,0,23100
RINODO003,"RINODO003BLK",1,91036,1,0,23100
RINODO003,"RINODO003BLK",1,91037,1,0,23100
RINODO003,"RINODO003BLK",1,91038,1,0,23100
RINODO003,"RINODO003BLK",1,91039,1,0,23100
RINODO003,"RINODO003BLK",1,91040,1,0,23100
RINODO003,"RINODO003BLK",1,91041,1,0,23100
RINODO003,"RINODO003BLK",1,91042,1,0,23100
RINODO003,"RINODO003BLK",1,91043,1,0,23100
RINODO003,"RINODO003BLK",1,91044,1,0,23100
RINODO003,"RINODO003BLK",1,91046,1,0,23100
RINODO003,"RINODO003BLK",1,91047,1,0,23100
RINODO003,"RINODO003BLK",1,91048,1,0,23100
RINODO003,"RINODO003BLK",1,91049,1,0,23100
RINODO003,"RINODO003BLK",1,91051,1,0,23100
RINODO003,"RINODO003BLK",1,91052,1,0,23100
RINODO003,"RINODO003BLK",1,91053,1,0,23100
RINODO003,"RINODO003BLK",1,91054,1,0,23100
RINODO003,"RINODO003BLK",1,91062,1,0,23100
RINODO003,"RINODO003BLK",1,91065,1,0,23100
RINODO003,"RINODO003BLK",1,91066,1,0,23100
RINODO003,"RINODO003BLK",1,91067,1,0,23100
RINODO003,"RINODO003BLK",1,91069,1,0,23100
RINODO003,"RINODO003BLK",1,91070,1,0,23100
RINODO003,"RINODO003BLK",1,91071,1,0,23100
RINODO003,"RINODO003BLK",1,91072,1,0,23100
RINODO003,"RINODO003BLK",1,91073,1,0,23100
RINODO003,"RINODO003BLK",1,91077,1,0,23100
RINODO003,"RINODO003BLK",1,91080,1,0,23100
RINODO003,"RINODO003BLK",1,91081,1,0,23100
RINODO003,"RINODO003BLK",1,91082,1,0,23100
RINODO003,"RINODO003BLK",1,91083,1,0,23100
RINODO003,"RINODO003BLK",1,91086,1,0,23100
RINODO003,"RINODO003BLK",1,91087,1,0,23100
RINODO003,"RINODO003BLK",1,91088,1,0,23100
RINODO003,"RINODO003BLK",1,91089,1,0,23100
RINODO003,"RINODO003BLK",1,91090,1,0,23100
RINODO003,"RINODO003BLK",1,91091,1,0,23100
RINODO003,"RINODO003BLK",1,91094,1,0,23100
RINODO003,"RINODO003BLK",1,91095,1,0,23100
RINODO003,"RINODO003BLK",1,91101,1,0,23100
RINODO003,"RINODO003BLK",1,91104,1,0,23100
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91285,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91285,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91286,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91286,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91287,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91287,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91288,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91288,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91289,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91289,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91290,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91290,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91291,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91291,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91292,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91292,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91293,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91293,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91294,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91294,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91295,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91295,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91296,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91296,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91297,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91297,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91298,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91298,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91300,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91300,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91301,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91301,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91302,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91302,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91303,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91303,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91304,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91304,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91305,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91305,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91306,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91306,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91307,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91307,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91308,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91308,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91309,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91309,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91310,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91310,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91311,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91311,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91316,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91316,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91320,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91320,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91321,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91321,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91322,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91322,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91324,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91324,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91326,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91326,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91327,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91327,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91328,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91328,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91331,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91331,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91332,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91332,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91333,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91333,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91335,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91335,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91336,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91336,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91344,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91344,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91345,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91345,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91357,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91357,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91360,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91360,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91361,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91361,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91369,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91369,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91371,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91371,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91373,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91373,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91383,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91383,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91388,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91388,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91394,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91394,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91424,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91424,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91428,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91428,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91430,1,1,0
RINOBG013,"RINOBG013F-X-BLK",1,91430,2,0,3960
RINO-FR013,"RINO-FR013-X-BLK",1,91430,3,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91431,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91431,2,0,12980
RINO-FR013,"RINO-FR013-X-BLK-Y2",1,91433,1,1,0
RINO-FR013,"RINO-FR013-X-BLK",1,91433,2,0,12980
RINO-FR011,"RINO-FR011-X-BLK",1,91812,1,0,3480
RINO-FR012,"RINO-FR012-X-BLK",1,91815,1,0,0
RINO-FR010,"RINO-FR010-X-BLK",1,91818,1,0,16500
RINO-FR010,"RINO-FR010-X-BLK",1,91819,1,0,16500
RINO-FR003,"RINO-FR003-X-BLK",1,91826,1,0,5720
RINO-FR011,"RINO-FR011-X-GRY",1,91831,1,0,3480
RINOBG001,"RINOBG001L-M-BLK",1,91840,1,0,15840
RINOGS002,"RINOGS002F-X-GRY",1,91840,2,0,0
RINOBG001,"RINOBG001L-M-BLK",1,91843,1,0,15840
RINOGS002,"RINOGS002F-X-GRY",1,91843,2,0,0
RINOBG001,"RINOBG001L-M-BLK",1,91852,1,0,15840
RINOGS002,"RINOGS002F-X-GRY",1,91852,2,0,0
RINOBG001,"RINOBG001L-S-BLK",1,91853,1,0,12210
RINO-FR010,"RINO-FR010-X-BLK",1,91858,1,0,16500
RINOBG001,"RINOBG001L-M-BLK",1,91861,1,0,15840
RINOGS002,"RINOGS002F-X-GRY",1,91861,2,0,0
RINO-FR001,"RINO-FR001-X-BLK",1,91867,1,0,13970
RINO-FR011,"RINO-FR011-X-BLK",1,91884,1,0,3480
RINOBG007,"RINOBG007L-F-BLK",1,91884,2,0,680
RINO-SY013,"RINO-SY013-X-PMT",2,91885,1,0,5280
RINOBG001,"RINOBG001L-M-BLK",1,91886,1,0,15840
RINOBG001,"RINOBG001L-M-BLK",1,91900,1,0,15840
RINOBG001,"RINOBG001L-M-BLK",1,91908,1,0,15840
RINOBG001,"RINOBG001L-S-BLK",1,91914,1,0,12210
RINO-FR011,"RINO-FR011-X-BLK",1,91915,1,0,3480
RINOBG008,"RINOBG008L-F-BLK",1,91915,2,0,480
RINO-FR012,"RINO-FR012-X-GRY",1,91915,3,0,4950
RINO-FR012,"RINO-FR012-X-BLK",1,91915,4,0,4950
RINO-FR011,"RINO-FR011-X-GRY",1,91935,1,0,3480
RINO-FR012,"RINO-FR012-X-GRY",1,91935,2,0,4950
RINO-FR004,"RINO-FR004-X-BLK",1,91942,1,0,4800
RINOBG005,"RINOBG005M-N-GRY",1,91955,1,0,7920
RINO-FR003,"RINO-FR003-X-BLK",1,91964,1,0,5720
RINO-FR010,"RINO-FR010-X-BLK",1,91964,2,0,16500
RINO-SY013,"RINO-SY013-X-ORG",1,91965,1,0,2640
RINO-SY013,"RINO-SY013-X-RED",1,91965,2,0,2640
RINOBG001,"RINOBG001L-M-BLK",1,92032,1,0,15840
RINOBG006,"RINOBG006L-P-BLK",1,92055,1,0,8910
RINO-FR003,"RINO-FR003-X-BLK",1,92062,1,0,5720
RINOGS003,"RINOGS003E-X-WHY",1,92063,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",1,92064,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",1,92065,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",1,92067,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",1,92070,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",1,92072,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",1,92074,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",2,92076,1,0,3300
RINOGS003,"RINOGS003E-X-WHY",1,92079,1,0,1650
RINOGS003,"RINOGS003E-X-WHY",1,92080,1,0,1650
RINO-FR003,"RINO-FR003-X-BLK",1,92081,1,0,5720
RINO-FR010,"RINO-FR010-X-BLK",5,92083,1,0,82500
RINO-SY002,"RINO-SY002-X-BLK",1,92084,1,0,5720
RINOBG001,"RINOBG001L-M-BLK",1,92090,1,0,15840
RINOGS001,"RINOGS001L-X-BLK",1,92090,2,0,1980
RINOBG006,"RINOBG006L-P-BLK",1,92094,1,0,8910
RINOBG001,"RINOBG001L-M-BLK",1,92095,1,0,15840
RINOBG001,"RINOBG001L-M-BLK",1,92111,1,0,15840
RINO-FR001,"RINO-FR001-X-BLK",1,92113,1,0,13970
RINO-SY013,"RINO-SY013-X-ORG",1,92143,1,0,2640
RINOBG001,"RINOBG001L-M-BLK",1,92146,1,0,15840
999999,"999999",1,92148,1,0,0
999999,"999999",1,92149,1,0,0
999999,"999999",1,92150,1,0,0
RINOST007,"RINOST007L-M-KNR",1,92165,1,0,1980
RINOBG001,"RINOBG001L-M-BLK",1,92170,1,0,15840
RINO-FR011,"RINO-FR011-X-BLK",1,92185,1,0,3480
RINOBG008,"RINOBG008L-F-BLK",1,92185,2,0,480
RINO-SY002,"RINO-SY002-X-BLK",1,92188,1,0,5720
RINO-FR006,"RINO-FR006-X-BLK",1,92200,1,0,1980
RINO-FR012,"RINO-FR012-X-BLK",1,92200,2,0,4950
RINO-FR001,"RINO-FR001-X-BLK",1,92201,1,0,13970
RINO-FR001,"RINO-FR001-X-BLK",1,92210,1,0,13970
RINO-SY010,"RINO-SY010-X-CAM",1,92218,1,0,3300
RINO-FR006,"RINO-FR006-X-BLK",1,92220,1,0,1980
RINO-FR012,"RINO-FR012-X-BLK",1,92220,2,0,4950
RINO-FR001,"RINO-FR001-X-BLK",1,92257,1,0,13970
RINOBG006,"RINOBG006L-P-BLK",1,92266,1,0,8910
RINOST007,"RINOST007L-N-KNR",1,92271,1,0,1980
RINO-FR010,"RINO-FR010-X-BLK",1,92272,1,0,16500
RINOBG011,"RINOBG011L-P-BLK",1,92276,1,0,14850
RINOBG011,"RINOBG011L-P-BLK",1,92281,1,0,14850
RINOBG006,"RINOBG006L-P-BLK",1,92286,1,0,8910
RINO-SY002,"RINO-SY002-X-BLK",1,92289,1,0,5720
RINOGS003,"RINOGS003E-X-WHY",1,92290,1,0,1650


===== DB RECORDS (SY002) =====
ID,SalesDate,Quantity,AmountExclTax,ChannelId,ExternalOrderId,PeriodYM
14,2025-11-01T00:00:00.000Z,1,5200,1,null,2025-11
45,2025-11-01T00:00:00.000Z,1,5200,2,null,2025-11
46,2025-11-01T00:00:00.000Z,1,3345,2,null,2025-11
47,2025-11-01T00:00:00.000Z,1,5200,2,null,2025-11
48,2025-11-01T00:00:00.000Z,3,14800,2,null,2025-11
49,2025-11-01T00:00:00.000Z,5,25200,2,null,2025-11
50,2025-11-01T00:00:00.000Z,1,3345,2,null,2025-11
51,2025-11-01T00:00:00.000Z,6,29600,2,null,2025-11
52,2025-11-01T00:00:00.000Z,3,10036,2,null,2025-11
53,2025-11-01T00:00:00.000Z,2,10400,2,null,2025-11
54,2025-11-01T00:00:00.000Z,1,3345,2,null,2025-11
55,2025-11-01T00:00:00.000Z,1,5200,2,null,2025-11
87,2025-11-01T00:00:00.000Z,8,38909,2,null,2025-11
109,2025-11-01T00:00:00.000Z,7,25480,4,null,2025-11
151,2025-12-23T10:17:52.016Z,23,104127,2,null,2025-10
166,2025-12-23T10:18:30.315Z,4,20800,2,null,2025-10
167,2025-12-23T10:18:30.315Z,2,6691,2,null,2025-10
168,2025-12-23T10:18:30.315Z,4,20800,2,null,2025-10
169,2025-12-23T10:18:30.315Z,5,26000,2,null,2025-10
170,2025-12-23T10:18:30.315Z,2,10400,2,null,2025-10
248,2025-12-25T03:45:47.660Z,1,5200,1,null,2025-10
260,2025-02-01T00:00:00.000Z,1,5200,1,1,2025-02
438,2025-02-01T00:00:00.000Z,20,95055,2,NE-2-2025-02-RINO-SY002,2025-02
848,2025-02-01T00:00:00.000Z,3,15600,1,NE-1-2025-02-RINO-SY002,2025-02
